Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1557859504897028096,ja,NO,YES,0,13,"",Thu Aug 11 22:40:24 +0000 2022
1557859686086389760,en,NO,NO,0,0,"",Thu Aug 11 22:41:07 +0000 2022
1557849634906591233,en,NO,NO,0,0,"",Thu Aug 11 22:01:11 +0000 2022
1557849985395601408,en,NO,YES,0,1591,"",Thu Aug 11 22:02:34 +0000 2022
1557850498748727296,en,NO,NO,1065,401,"",Thu Aug 11 22:04:37 +0000 2022
1557850794799423488,en,NO,YES,0,402,"",Thu Aug 11 22:05:47 +0000 2022
1557850846930825217,en,NO,YES,0,4,"",Thu Aug 11 22:06:00 +0000 2022
1557850868745117696,fr,NO,NO,1,0,"",Thu Aug 11 22:06:05 +0000 2022
1557850875816988677,en,NO,YES,0,256,"",Thu Aug 11 22:06:06 +0000 2022
1557851155027611649,en,NO,YES,0,402,"",Thu Aug 11 22:07:13 +0000 2022
1557851332253474816,en,NO,YES,0,402,"",Thu Aug 11 22:07:55 +0000 2022
1557851674735046656,en,NO,YES,0,402,"",Thu Aug 11 22:09:17 +0000 2022
1557851693907382274,en,NO,YES,0,402,"",Thu Aug 11 22:09:21 +0000 2022
1557851825281282050,fr,NO,YES,0,3,"",Thu Aug 11 22:09:53 +0000 2022
1557851851273293824,en,NO,YES,0,403,"",Thu Aug 11 22:09:59 +0000 2022
1557851900107599872,en,NO,YES,0,403,"",Thu Aug 11 22:10:11 +0000 2022
1557851950741422081,fr,NO,YES,0,2,"",Thu Aug 11 22:10:23 +0000 2022
1557851954017374208,en,NO,YES,0,403,"",Thu Aug 11 22:10:23 +0000 2022
1557851958379102209,en,NO,YES,0,403,"",Thu Aug 11 22:10:25 +0000 2022
1557851986585739264,en,NO,NO,0,0,"",Thu Aug 11 22:10:31 +0000 2022
1557852137052577794,en,NO,YES,0,405,"",Thu Aug 11 22:11:07 +0000 2022
1557852237996892160,en,NO,NO,0,0,"",Thu Aug 11 22:11:31 +0000 2022
1557852488702763010,en,NO,YES,0,3,"",Thu Aug 11 22:12:31 +0000 2022
1557852575134654464,en,NO,YES,0,405,"",Thu Aug 11 22:12:52 +0000 2022
1557852728197775360,fr,NO,YES,0,882,"",Thu Aug 11 22:13:28 +0000 2022
1557852806987808768,en,NO,YES,0,405,"",Thu Aug 11 22:13:47 +0000 2022
1557852812733734912,en,NO,YES,0,405,"",Thu Aug 11 22:13:48 +0000 2022
1557852825312710656,en,NO,YES,0,405,"",Thu Aug 11 22:13:51 +0000 2022
1557852839791280130,en,NO,YES,0,405,"",Thu Aug 11 22:13:55 +0000 2022
1557852919503912965,en,NO,YES,0,405,"",Thu Aug 11 22:14:14 +0000 2022
1557852958389374977,en,NO,YES,0,405,"",Thu Aug 11 22:14:23 +0000 2022
1557853042606690304,en,NO,YES,0,405,"",Thu Aug 11 22:14:43 +0000 2022
1557853108126060551,en,NO,YES,0,405,"",Thu Aug 11 22:14:59 +0000 2022
1557853199733665792,en,NO,YES,0,405,"",Thu Aug 11 22:15:20 +0000 2022
1557853246349135872,en,NO,NO,0,0,"",Thu Aug 11 22:15:32 +0000 2022
1557853276833550336,en,NO,YES,0,405,"",Thu Aug 11 22:15:39 +0000 2022
