Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1560502842393182209,ko,NO,YES,0,17,"",Fri Aug 19 05:44:05 +0000 2022
1560503474869059584,ja,NO,NO,6,1,"",Fri Aug 19 05:46:35 +0000 2022
1560506193134571520,ja,NO,YES,0,1,"",Fri Aug 19 05:57:23 +0000 2022
1560491762350784512,fr,NO,YES,0,107,"",Fri Aug 19 05:00:03 +0000 2022
1560491837785243648,fr,NO,YES,0,42,"",Fri Aug 19 05:00:21 +0000 2022
1560491901048049664,fr,NO,YES,0,107,"",Fri Aug 19 05:00:36 +0000 2022
1560491901970784257,fr,NO,YES,0,1202,"",Fri Aug 19 05:00:36 +0000 2022
1560491968173674498,fr,NO,YES,0,17,"",Fri Aug 19 05:00:52 +0000 2022
1560491994945830919,fr,NO,YES,0,109,"",Fri Aug 19 05:00:58 +0000 2022
1560491999026880512,fr,NO,NO,0,0,"",Fri Aug 19 05:00:59 +0000 2022
1560492054366527488,fr,NO,YES,0,707,"",Fri Aug 19 05:01:12 +0000 2022
1560492057814245377,fr,NO,YES,0,81,"",Fri Aug 19 05:01:13 +0000 2022
1560492125711699970,fr,NO,YES,0,1202,"",Fri Aug 19 05:01:29 +0000 2022
1560492208977055744,fr,NO,YES,0,1202,"",Fri Aug 19 05:01:49 +0000 2022
1560492306880512000,fr,NO,YES,0,698,"",Fri Aug 19 05:02:13 +0000 2022
1560492350480195591,fr,NO,YES,0,38,"",Fri Aug 19 05:02:23 +0000 2022
1560492366443716608,fr,NO,YES,0,712,"",Fri Aug 19 05:02:27 +0000 2022
1560492529828741123,fr,NO,YES,0,536,"",Fri Aug 19 05:03:06 +0000 2022
1560492720614948866,fr,NO,YES,0,112,"",Fri Aug 19 05:03:51 +0000 2022
1560492740009418752,fr,NO,YES,0,99,"",Fri Aug 19 05:03:56 +0000 2022
1560492751111815168,fr,NO,NO,0,0,"",Fri Aug 19 05:03:59 +0000 2022
1560492799409229824,fr,NO,YES,0,31,"",Fri Aug 19 05:04:10 +0000 2022
1560492828370812928,fr,NO,YES,0,112,"",Fri Aug 19 05:04:17 +0000 2022
1560493075583090688,fr,NO,YES,0,48,"",Fri Aug 19 05:05:16 +0000 2022
1560493159737540608,fr,NO,YES,0,712,"",Fri Aug 19 05:05:36 +0000 2022
1560493212355149825,en,NO,NO,1,0,"",Fri Aug 19 05:05:49 +0000 2022
1560493420896043009,fr,NO,YES,0,111,"",Fri Aug 19 05:06:38 +0000 2022
1560493454270029824,fr,NO,YES,0,692,"",Fri Aug 19 05:06:46 +0000 2022
1560493484758409216,fr,NO,YES,0,1210,"",Fri Aug 19 05:06:53 +0000 2022
1560493520217149442,fr,NO,YES,0,173,"",Fri Aug 19 05:07:02 +0000 2022
1560493521685151744,fr,NO,YES,0,114,"",Fri Aug 19 05:07:02 +0000 2022
1560493563984723969,fr,NO,YES,0,135,"",Fri Aug 19 05:07:12 +0000 2022
1560493589750173696,fr,NO,YES,0,83,"",Fri Aug 19 05:07:19 +0000 2022
1560493605428527104,fr,NO,YES,0,699,"",Fri Aug 19 05:07:22 +0000 2022
1560493705978470400,en,NO,NO,1,0,"",Fri Aug 19 05:07:46 +0000 2022
1560493812346077186,in,NO,YES,0,63,"",Fri Aug 19 05:08:12 +0000 2022
1560493944588451841,fr,NO,YES,0,713,"",Fri Aug 19 05:08:43 +0000 2022
1560493969930424321,fr,NO,YES,0,699,"",Fri Aug 19 05:08:49 +0000 2022
1560494006248919041,fr,NO,NO,0,0,"",Fri Aug 19 05:08:58 +0000 2022
1560494076431962112,en,NO,NO,3,0,"",Fri Aug 19 05:09:15 +0000 2022
1560494104668213258,fr,NO,YES,0,48,"",Fri Aug 19 05:09:21 +0000 2022
1560494170909077504,en,NO,NO,6,0,"",Fri Aug 19 05:09:37 +0000 2022
1560494245588377600,fr,NO,YES,0,1210,"",Fri Aug 19 05:09:55 +0000 2022
1560494258758586368,fr,NO,YES,0,355,"",Fri Aug 19 05:09:58 +0000 2022
1560494269114236934,fr,NO,YES,0,288,"",Fri Aug 19 05:10:00 +0000 2022
1560494301964107783,fr,NO,YES,0,694,"",Fri Aug 19 05:10:08 +0000 2022
1560494325481574401,fr,NO,YES,0,91,"",Fri Aug 19 05:10:14 +0000 2022
1560494367680372737,fr,NO,NO,2,1,"",Fri Aug 19 05:10:24 +0000 2022
1560494372235403264,en,NO,NO,1,0,"",Fri Aug 19 05:10:25 +0000 2022
1560494385321705472,fr,NO,YES,0,85,"",Fri Aug 19 05:10:28 +0000 2022
1560494396138786816,nl,NO,NO,19,3,"",Fri Aug 19 05:10:31 +0000 2022
1560494405429215232,fr,NO,YES,0,714,"",Fri Aug 19 05:10:33 +0000 2022
1560494425297620992,fr,NO,YES,0,1210,"",Fri Aug 19 05:10:38 +0000 2022
1560494447875457025,fr,NO,YES,0,355,"",Fri Aug 19 05:10:43 +0000 2022
1560494512635613184,fr,NO,YES,0,115,"",Fri Aug 19 05:10:59 +0000 2022
1560494515202433025,fr,NO,NO,0,0,"",Fri Aug 19 05:10:59 +0000 2022
1560494537457471489,en,NO,NO,0,0,"",Fri Aug 19 05:11:04 +0000 2022
1560494680323784704,fr,NO,YES,0,714,"",Fri Aug 19 05:11:39 +0000 2022
1560494694366433280,fr,NO,NO,0,0,"",Fri Aug 19 05:11:42 +0000 2022
1560494726377250818,fr,NO,YES,0,355,"",Fri Aug 19 05:11:50 +0000 2022
1560494799425310720,fr,NO,NO,0,0,"",Fri Aug 19 05:12:07 +0000 2022
1560494810921717760,in,NO,YES,0,63,"",Fri Aug 19 05:12:10 +0000 2022
1560494812176031744,fr,NO,YES,0,98,"",Fri Aug 19 05:12:10 +0000 2022
1560494856241299456,fr,NO,YES,0,82,"",Fri Aug 19 05:12:20 +0000 2022
1560495018204450817,fr,NO,YES,0,714,"",Fri Aug 19 05:12:59 +0000 2022
1560495018695172097,fr,NO,YES,0,700,"",Fri Aug 19 05:12:59 +0000 2022
1560495132792815616,fr,NO,YES,0,700,"",Fri Aug 19 05:13:26 +0000 2022
1560495151650308098,fr,NO,YES,0,47,"",Fri Aug 19 05:13:31 +0000 2022
1560495152115978243,fr,NO,YES,0,1,"",Fri Aug 19 05:13:31 +0000 2022
1560495324308951041,fr,NO,YES,0,2,"",Fri Aug 19 05:14:12 +0000 2022
1560495330168291328,fr,NO,YES,0,355,"",Fri Aug 19 05:14:13 +0000 2022
1560495363081080833,fr,NO,YES,0,694,"",Fri Aug 19 05:14:21 +0000 2022
1560495445788356608,fr,NO,YES,0,1,"",Fri Aug 19 05:14:41 +0000 2022
1560495497319677952,fr,NO,YES,0,42,"",Fri Aug 19 05:14:53 +0000 2022
1560495505666359296,fr,NO,YES,0,1210,"",Fri Aug 19 05:14:55 +0000 2022
1560495576357249024,fr,NO,YES,0,694,"",Fri Aug 19 05:15:12 +0000 2022
1560495651569401859,fr,NO,NO,0,0,"",Fri Aug 19 05:15:30 +0000 2022
1560495665024798721,fr,NO,YES,0,126,"",Fri Aug 19 05:15:33 +0000 2022
1560495706208616450,fr,NO,YES,0,82,"",Fri Aug 19 05:15:43 +0000 2022
1560495712873447426,fr,NO,NO,0,0,"",Fri Aug 19 05:15:45 +0000 2022
1560495918721503232,fr,NO,YES,0,700,"",Fri Aug 19 05:16:34 +0000 2022
1560495946068262913,fr,NO,YES,0,85,"",Fri Aug 19 05:16:40 +0000 2022
1560496051836051457,fr,NO,NO,0,0,"",Fri Aug 19 05:17:06 +0000 2022
1560496137152380929,fr,NO,YES,0,700,"",Fri Aug 19 05:17:26 +0000 2022
1560496169482174464,fr,NO,NO,0,0,"",Fri Aug 19 05:17:34 +0000 2022
1560496256002232320,fr,NO,YES,0,694,"",Fri Aug 19 05:17:54 +0000 2022
1560496257176666112,fr,NO,YES,0,65,"",Fri Aug 19 05:17:54 +0000 2022
1560496318346313731,fr,NO,YES,0,1210,"",Fri Aug 19 05:18:09 +0000 2022
1560496325493329921,in,NO,YES,0,63,"",Fri Aug 19 05:18:11 +0000 2022
1560496355809939457,fr,NO,YES,0,714,"",Fri Aug 19 05:18:18 +0000 2022
1560496429038112768,en,NO,YES,0,285,"",Fri Aug 19 05:18:35 +0000 2022
1560496437124669441,fr,NO,YES,0,85,"",Fri Aug 19 05:18:37 +0000 2022
