Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1540486425149177856,en,NO,YES,0,719,"",Sat Jun 25 00:05:59 +0000 2022
1540487397909086217,en,NO,YES,0,719,"",Sat Jun 25 00:09:51 +0000 2022
1540493134076948480,en,NO,YES,0,677,"",Sat Jun 25 00:32:38 +0000 2022
1540494447435476998,en,NO,YES,0,719,"",Sat Jun 25 00:37:51 +0000 2022
1540494695146463232,en,NO,YES,0,719,"",Sat Jun 25 00:38:50 +0000 2022
1540497009890697216,en,NO,YES,0,719,"",Sat Jun 25 00:48:02 +0000 2022
1540497048385908736,en,NO,YES,0,719,"",Sat Jun 25 00:48:12 +0000 2022
1540497628122624000,en,NO,YES,0,719,"",Sat Jun 25 00:50:30 +0000 2022
1540498898816737280,en,NO,YES,0,719,"",Sat Jun 25 00:55:33 +0000 2022
1540484997139890188,und,NO,NO,41,5,"",Sat Jun 25 00:00:18 +0000 2022
1540485286647320581,en,NO,YES,0,1,"",Sat Jun 25 00:01:27 +0000 2022
1540485426179350529,en,NO,NO,1,0,"",Sat Jun 25 00:02:01 +0000 2022
1540485529166389249,fr,NO,YES,0,11,"",Sat Jun 25 00:02:25 +0000 2022
1540486084223815681,fr,NO,YES,0,62,"",Sat Jun 25 00:04:37 +0000 2022
1540486377938247682,en,NO,NO,0,0,"",Sat Jun 25 00:05:48 +0000 2022
1540486602392215553,fr,NO,YES,0,1,"",Sat Jun 25 00:06:41 +0000 2022
1540486801764270083,en,NO,NO,3,0,"",Sat Jun 25 00:07:29 +0000 2022
1540487235556229121,en,NO,YES,0,600,"",Sat Jun 25 00:09:12 +0000 2022
1540487625722806272,en,NO,NO,7,0,"",Sat Jun 25 00:10:45 +0000 2022
1540487998038593543,en,NO,NO,0,0,"",Sat Jun 25 00:12:14 +0000 2022
1540488333087985664,en,NO,YES,0,1,"",Sat Jun 25 00:13:34 +0000 2022
1540488355464495104,es,NO,NO,0,0,"",Sat Jun 25 00:13:39 +0000 2022
1540488810491953152,pt,NO,NO,0,0,"",Sat Jun 25 00:15:27 +0000 2022
1540488847020154881,en,NO,NO,1,0,"",Sat Jun 25 00:15:36 +0000 2022
1540489070144618499,en,NO,NO,0,0,"",Sat Jun 25 00:16:29 +0000 2022
1540489072124334080,en,NO,NO,1,0,"",Sat Jun 25 00:16:30 +0000 2022
