Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1549726085365043200,en,NO,YES,0,11,"",Wed Jul 20 12:01:05 +0000 2022
1549727590499471360,ja,NO,YES,0,17,"",Wed Jul 20 12:07:04 +0000 2022
1549727653342617600,en,NO,NO,0,0,"",Wed Jul 20 12:07:19 +0000 2022
1549731782991302656,en,NO,NO,9,2,"",Wed Jul 20 12:23:44 +0000 2022
1549732203306909696,en,NO,YES,0,1,"",Wed Jul 20 12:25:24 +0000 2022
1549737061539725313,ko,NO,NO,1117,248,"",Wed Jul 20 12:44:42 +0000 2022
1549737098437357568,ko,NO,YES,0,248,"",Wed Jul 20 12:44:51 +0000 2022
1549737112546983937,ko,NO,YES,0,248,"",Wed Jul 20 12:44:55 +0000 2022
1549737112949477377,ko,NO,YES,0,248,"",Wed Jul 20 12:44:55 +0000 2022
1549737117806256129,ko,NO,YES,0,248,"",Wed Jul 20 12:44:56 +0000 2022
1549737118121218048,ko,NO,YES,0,248,"",Wed Jul 20 12:44:56 +0000 2022
1549737138182590464,ko,NO,YES,0,249,"",Wed Jul 20 12:45:01 +0000 2022
1549737139596070912,ko,NO,YES,0,249,"",Wed Jul 20 12:45:01 +0000 2022
1549737189491126272,ko,NO,YES,0,249,"",Wed Jul 20 12:45:13 +0000 2022
1549737194914447360,ko,NO,YES,0,249,"",Wed Jul 20 12:45:14 +0000 2022
1549737230247563264,ko,NO,YES,0,250,"",Wed Jul 20 12:45:23 +0000 2022
1549737255916294144,ko,NO,YES,0,250,"",Wed Jul 20 12:45:29 +0000 2022
1549737257376124928,ko,NO,YES,0,250,"",Wed Jul 20 12:45:29 +0000 2022
1549737338393112576,ko,NO,YES,0,250,"",Wed Jul 20 12:45:48 +0000 2022
1549737370022735873,ko,NO,YES,0,250,"",Wed Jul 20 12:45:56 +0000 2022
1549737385948516354,ko,NO,YES,0,250,"",Wed Jul 20 12:46:00 +0000 2022
1549737390574411776,ko,NO,YES,0,250,"",Wed Jul 20 12:46:01 +0000 2022
1549737490189529090,ko,NO,YES,0,250,"",Wed Jul 20 12:46:25 +0000 2022
1549737530819751936,ko,NO,YES,0,250,"",Wed Jul 20 12:46:34 +0000 2022
